Time,AxG_S1,AyG_S1,AzG_S1,AVx_S1,AVy_S1,AVz_S1,AVy_L1,AVy_R1,AVy_L2,AVy_R2,My_Dr_L1,My_Dr_R1,My_Dr_L2,My_Dr_R2,My_Bk_L1,My_Bk_R1,My_Bk_L2,My_Bk_R2,StrK_L1,StrK_R1,sv_vx,sv_vy,sv_vz,Roll_E,Pitch,Yaw
        7.435, -0.0226886086166, -3.81112813148e-16, 0.961404383183, -1.78889191058e-14, 0.909466803074, -2.97354145447e-16, 187.868911743, 187.868911743, 187.655288696, 187.655288696, 27.3761310577, 27.3761310577, 27.3761310577, 27.3761310577,          -0.5,          -0.5,          -0.5,          -0.5, 0.0235009323806, -0.0235009323806, 8.29709243774, -5.37553313409e-16, 0.107598885894, 2.369331995e-15, 1.67938268185, 3.39062799511e-15
         7.44, -0.022987736389, 1.77892800791e-16, 0.964222371578, -1.86121802107e-14, 0.548120975494, -4.99193097052e-16, 187.992172241, 187.992172241, 187.764068604, 187.764068604, 27.3379192352, 27.3379192352, 27.3379192352, 27.3379192352,          -0.5,          -0.5,          -0.5,          -0.5, 0.0206183828413, -0.0206183828413, 8.29740428925, -5.55799514824e-16, 0.106324523687, 2.27613380685e-15, 1.68302702904, 3.38945908965e-15
        7.445, -0.0232696980238, -1.30790555909e-16, 0.967036128044, -1.64464355492e-14, 0.185999915004, -5.03417779756e-16,  188.11541748,  188.11541748, 187.873153687, 187.873153687, 27.3011436462, 27.3011436462, 27.3011436462, 27.3011436462,          -0.5,          -0.5,          -0.5,          -0.5, 0.0177377443761, -0.0177377443761, 8.29770851135, -5.62372331676e-16, 0.104926116765, 2.18751912573e-15, 1.68486261368, 3.38739508211e-15
         7.45, -0.0235059540719, 1.73000470837e-16, 0.970279157162, -1.12993610711e-14, -0.176518619061, -2.9424436986e-16, 188.238586426, 188.238586426, 187.982345581, 187.982345581, 27.2658786774, 27.2658786774, 27.2658786774, 27.2658786774,          -0.5,          -0.5,          -0.5,          -0.5, 0.0148604512215, -0.0148604512215, 8.29800319672, -5.63395335718e-16, 0.103407889605, 2.11594081828e-15, 1.68488621712, 3.38602034764e-15
        7.455, -0.0236937124282, 3.20891629334e-16, 0.973883569241, -4.44786275614e-15, -0.537711799145, -1.50682198233e-16, 188.361297607, 188.361297607, 188.092407227, 188.092407227,  27.232170105,  27.232170105,  27.232170105,  27.232170105,          -0.5,          -0.5,          -0.5,          -0.5, 0.0119872763753, -0.0119872763753, 8.29829025269, -5.51359632812e-16, 0.101802542806, 2.07705861787e-15, 1.68309998512, 3.38463756635e-15
         7.46, -0.0238744076341, 2.88008605947e-17, 0.977345168591, 1.11631647377e-15, -0.897701919079, 1.67071915185e-16, 188.483474731, 188.483474731, 188.202606201, 188.202606201, 27.2000389099, 27.2000389099, 27.2000389099, 27.2000389099,          -0.5,          -0.5,          -0.5,          -0.5, 0.00911855790764, -0.00911855790764, 8.29856872559, -5.39663484239e-16, 0.100108325481, 2.06948190816e-15, 1.67951095104, 3.38407428944e-15
        7.465, -0.0240397937596, 1.25221499569e-16, 0.980825304985, 5.50803926259e-15, -1.25661170483, 8.21850604793e-16, 188.605133057, 188.605133057, 188.312423706, 188.312423706, 27.1695365906, 27.1695365906, 27.1695365906, 27.1695365906,          -0.5,          -0.5,          -0.5,          -0.5, 0.00625455752015, -0.00625455752015, 8.29883766174, -5.31363831906e-16, 0.0983233675361, 2.08665973633e-15, 1.67412471771, 3.38610272159e-15
         7.47, -0.0241786893457, -1.59689099089e-18, 0.984401524067, 9.06640603928e-15, -1.61428880692, 1.25473160999e-15, 188.726211548, 188.726211548, 188.421539307, 188.421539307, 27.1407279968, 27.1407279968, 27.1407279968, 27.1407279968,          -0.5,          -0.5,          -0.5,          -0.5, 0.00339538417757, -0.00339538417757, 8.29909801483, -5.26782865969e-16, 0.0964515283704, 2.12363738316e-15, 1.66694688797, 3.39068792269e-15
        7.475, -0.0242818258703, 3.33187344885e-16, 0.988094985485, 1.19525556106e-14,  -1.970459342, 1.34825791753e-15, 188.846633911, 188.846633911, 188.529830933, 188.529830933, 27.1136817932, 27.1136817932, 27.1136817932, 27.1136817932,          -0.5,          -0.5,          -0.5,          -0.5, 0.00054119550623, -0.00054119550623, 8.29934692383, -5.23866319773e-16, 0.094499155879, 2.17677239522e-15, 1.65798425674, 3.39736084825e-15
         7.48, -0.0243444293737, -1.6172145952e-16, 0.991895496845, 1.37706296697e-14, -2.32480978966, 9.89754610735e-16, 188.966247559, 188.966247559, 188.637237549, 188.637237549, 27.0884571075, 27.0884571075, 27.0884571075, 27.0884571075,          -0.5,          -0.5,          -0.5,          -0.5, -0.00230755703524, 0.00230755703524, 8.29958629608, -5.21764195756e-16, 0.0924729928374, 2.24173114018e-15,  1.6472452879, 3.40268783846e-15
        7.485, -0.0244018808007, -2.73479029595e-17, 0.995247244835, 1.46762840731e-14, -2.67761707306, 1.0684720295e-15, 189.084991455, 189.084991455, 188.743286133, 188.743286133, 27.0651035309, 27.0651035309, 27.0651035309, 27.0651035309,          -0.5,          -0.5,          -0.5,          -0.5, -0.00514989672229, 0.00514989672229, 8.29981517792, -5.25271335674e-16, 0.0903671532869, 2.31301849181e-15, 1.63473880291, 3.4067175977e-15
         7.49, -0.024415737018, -7.73049383872e-17, 0.998741090298, 1.52679636918e-14, -3.0292134285, 9.58227091526e-16, 189.202850342, 189.202850342, 188.847579956, 188.847579956, 27.0436954498, 27.0436954498, 27.0436954498, 27.0436954498,          -0.5,          -0.5,          -0.5,          -0.5, -0.00798389874399, 0.00798389874399, 8.30003356934, -5.32332996416e-16, 0.0881719514728, 2.38777846677e-15, 1.62047100067, 3.41167888143e-15
        7.495, -0.0243783202022, 7.5441619428e-16, 1.00235342979, 1.56884172943e-14, -3.37885904312, 1.12491777571e-15, 189.319580078, 189.319580078, 188.950576782, 188.950576782, 27.0242900848, 27.0242900848, 27.0242900848, 27.0242900848,          -0.5,          -0.5,          -0.5,          -0.5, -0.0108068473637, 0.0108068473637, 8.30024147034, -5.26902615251e-16, 0.0858970209956, 2.46548632814e-15,  1.6044498682, 3.41596317408e-15
          7.5, -0.024292010814, 4.6388410513e-16, 1.00598573685, 1.30806840647e-14, -3.72598004341, 8.4591052272e-16, 189.434906006, 189.434906006, 189.052536011, 189.052536011, 27.0069179535, 27.0069179535, 27.0069179535, 27.0069179535,          -0.5,          -0.5,          -0.5,          -0.5, -0.013615229167, 0.013615229167, 8.30043983459, -5.05638170748e-16, 0.0835472419858, 2.53917713576e-15, 1.58668649197, 3.42058627991e-15
        7.505, -0.0241598449647, 3.95711293645e-16, 1.00956022739, 7.85633985303e-15, -4.07011508942, 4.26385241871e-16, 189.548553467, 189.548553467, 189.153610229, 189.153610229, 26.9915885925, 26.9915885925, 26.9915885925, 26.9915885925,          -0.5,          -0.5,          -0.5,          -0.5, -0.0164047498256, 0.0164047498256, 8.30062866211, -4.9352469963e-16, 0.0811235979199, 2.59273735836e-15, 1.56719493866, 3.4226286881e-15
         7.51, -0.023992843926, 2.34542364304e-16, 1.01289474964, 1.13786435667e-15, -4.41105794907, 7.63876917026e-16, 189.660385132, 189.660385132, 189.253723145, 189.253723145, 26.9782981873, 26.9782981873, 26.9782981873, 26.9782981873,          -0.5,          -0.5,          -0.5,          -0.5, -0.0191704649478, 0.0191704649478, 8.30080986023, -4.85236058724e-16, 0.0786205604672, 2.61594881397e-15, 1.54599058628, 3.42511409453e-15
        7.515, -0.0237808506936, 2.25039501668e-16, 1.01613771915, -5.69789153332e-15, -4.74853038788, 7.82342870551e-16, 189.770217896, 189.770217896, 189.352813721, 189.352813721, 26.9670372009, 26.9670372009, 26.9670372009, 26.9670372009,          -0.5,          -0.5,          -0.5,          -0.5, -0.0219069626182, 0.0219069626182, 8.30098247528, -4.82584527962e-16, 0.0760326161981, 2.60459941951e-15, 1.52309000492, 3.42699471943e-15
         7.52, -0.0235250461847, 3.43632564761e-17, 1.01925635338, -1.24969326743e-14, -5.08208608627, 1.40432535765e-15, 189.877914429, 189.877914429, 189.450942993, 189.450942993, 26.9577922821, 26.9577922821, 26.9577922821, 26.9577922821,          -0.5,          -0.5,          -0.5,          -0.5, -0.0246086902916, 0.0246086902916, 8.30114746094, -4.80227076451e-16, 0.0733570531011, 2.55902142365e-15, 1.49851167202, 3.43201423667e-15
        7.525, -0.0232273861766, 3.38449987056e-16, 1.02223408222, -1.8282884294e-14, -5.41132211685, 1.11564340021e-15, 189.983337402, 189.983337402, 189.548049927, 189.548049927, 26.9505290985, 26.9505290985, 26.9505290985, 26.9505290985,          -0.5,          -0.5,          -0.5,          -0.5, -0.0272701494396, 0.0272701494396,  8.3013048172, -4.79914468354e-16, 0.0705902650952, 2.4817550782e-15, 1.47227609158, 3.43764044127e-15
         7.53, -0.0228873807937, -2.64669261595e-16, 1.02510464191, -2.2595450901e-14, -5.73585414886, 7.11333504544e-16, 190.086380005, 190.086380005, 189.644042969, 189.644042969, 26.9452133179, 26.9452133179, 26.9452133179, 26.9452133179,          -0.5,          -0.5,          -0.5,          -0.5, -0.0298860855401, 0.0298860855401, 8.30145645142, -5.00861751958e-16, 0.067728638649, 2.37886662138e-15, 1.44440603256, 3.44074756988e-15
        7.535, -0.0225028451532, -1.17343866512e-17, 1.02792167664, -2.27637004434e-14, -6.05509090424, 1.81352888029e-15, 190.186920166, 190.186920166, 189.738952637, 189.738952637, 26.9418010712, 26.9418010712, 26.9418010712, 26.9418010712,          -0.5,          -0.5,          -0.5,          -0.5, -0.032451659441, 0.032451659441, 8.30160045624, -5.17681920467e-16, 0.0647734180093, 2.26400937724e-15, 1.41492629051, 3.4459142591e-15
         7.54, -0.0220837257802, -7.04394822398e-16, 1.03057587147, -2.03257668265e-14, -6.36868906021, 1.94392197922e-15, 190.284866333, 190.284866333, 189.832565308, 189.832565308, 26.9402313232, 26.9402313232, 26.9402313232, 26.9402313232,          -0.5,          -0.5,          -0.5,          -0.5, -0.0349625609815, 0.0349625609815, 8.30173969269, -5.32812681762e-16, 0.0617222078145, 2.15513070341e-15, 1.38386428356, 3.45386535737e-15
        7.545, -0.0216305796057, -4.00197444831e-16, 1.03310620785, -1.56274309221e-14, -6.67638206482, 2.61577856035e-15, 190.380203247, 190.380203247, 189.924621582, 189.924621582,  26.940454483,  26.940454483,  26.940454483,  26.940454483,          -0.5,          -0.5,          -0.5,          -0.5, -0.0374150201678, 0.0374150201678, 8.30187225342, -5.44172770013e-16, 0.058572139591, 2.06476795805e-15, 1.35124897957, 3.46363355308e-15
         7.55, -0.0211434531957, 4.84506750122e-17, 1.03554821014, -9.73074922641e-15, -6.97786426544, 2.87188341887e-15, 190.472869873, 190.472869873, 190.014892578, 190.014892578, 26.9424152374, 26.9424152374, 26.9424152374, 26.9424152374,          -0.5,          -0.5,          -0.5,          -0.5, -0.0398058742285, 0.0398058742285,  8.3019990921, -5.48408146508e-16, 0.0553224012256, 2.0008303113e-15, 1.31711053848, 3.47554982434e-15
        7.555, -0.0206227526069, -2.41058377009e-16, 1.03793215752, -3.61854550298e-15, -7.27280950546, 2.21788186876e-15, 190.562850952, 190.562850952, 190.103164673, 190.103164673, 26.9460601807, 26.9460601807, 26.9460601807, 26.9460601807,          -0.5,          -0.5,          -0.5,          -0.5, -0.0421325899661, 0.0421325899661, 8.30212020874, -5.48367965382e-16, 0.0519740283489, 1.96771047603e-15, 1.28148090839, 3.48710314198e-15
         7.56, -0.0200693309307, 7.68115814001e-17, 1.04028260708, 1.87999894379e-15, -7.56088685989, 2.21956619378e-15, 190.650100708, 190.650100708, 190.189239502, 190.189239502, 26.9513378143, 26.9513378143, 26.9513378143, 26.9513378143,          -0.5,          -0.5,          -0.5,          -0.5, -0.0443932637572, 0.0443932637572, 8.30223560333, -5.45017367741e-16, 0.0485296398401, 1.96409428062e-15, 1.24439358711, 3.49697149933e-15
        7.565, -0.0194844380021, 1.58557553234e-16, 1.04261863232, 6.364382796e-15, -7.84177398682, 2.36379917579e-15, 190.734603882, 190.734603882, 190.272994995, 190.272994995,   26.95819664,   26.95819664,   26.95819664,   26.95819664,          -0.5,          -0.5,          -0.5,          -0.5, -0.0465865954757, 0.0465865954757, 8.30234527588, -5.45798014481e-16, 0.0449931696057, 1.98568599748e-15, 1.20588374138, 3.50698914624e-15
         7.57, -0.0188696496189, 1.6960181731e-16,  1.0449539423, 9.62296682497e-15, -8.1151676178, 3.39305707385e-15, 190.816314697, 190.816314697, 190.354278564, 190.354278564, 26.9665813446, 26.9665813446, 26.9665813446, 26.9665813446,          -0.5,          -0.5,          -0.5,          -0.5, -0.0487118251622, 0.0487118251622, 8.30245018005, -5.37928125489e-16, 0.041369587183, 2.0268924563e-15, 1.16598808765, 3.5197562621e-15
        7.575, -0.0182259436697, 3.26894366543e-16, 1.04729735851, 1.09980638285e-14, -8.3807926178, 4.75962847897e-15, 190.895202637, 190.895202637, 190.433029175, 190.433029175,  26.976442337,  26.976442337,  26.976442337,  26.976442337,          -0.5,          -0.5,          -0.5,          -0.5, -0.0507686808705, 0.0507686808705, 8.30254936218, -5.39929823162e-16, 0.0376646257937, 2.07943073364e-15, 1.12474477291, 3.53917046901e-15
         7.58, -0.0175508111715, 4.49764595294e-16, 1.04965007305, 1.09236392786e-14, -8.63840198517, 4.91330481956e-15, 190.971221924, 190.971221924, 190.509155273, 190.509155273, 26.9877319336, 26.9877319336, 26.9877319336, 26.9877319336,          -0.5,          -0.5,          -0.5,          -0.5, -0.0527572445571, 0.0527572445571, 8.30264282227, -5.45585144513e-16, 0.0338844694197, 2.13534824893e-15, 1.08219313622, 3.5619713254e-15
        7.585, -0.0168406553566, 1.71140479129e-16, 1.05200588703, 1.0274402924e-14, -8.88776779175, 4.49977740548e-15, 191.044326782, 191.044326782, 190.582611084, 190.582611084, 27.0003986359, 27.0003986359, 27.0003986359, 27.0003986359,          -0.5,          -0.5,          -0.5,          -0.5, -0.0546776801348, 0.0546776801348, 8.30273151398, -5.54987580804e-16, 0.0300353486091, 2.18888771922e-15, 1.03837406635, 3.58384764533e-15
         7.59, -0.0160923991352, 1.384467279e-16, 1.05435323715, 9.46629537588e-15, -9.12867069244, 4.35898528305e-15, 191.114425659, 191.114425659,  190.65335083,  190.65335083,  27.014383316,  27.014383316,  27.014383316,  27.014383316,          -0.5,          -0.5,          -0.5,          -0.5, -0.0565299987793, 0.0565299987793, 8.30281543732, -5.58041452217e-16, 0.0261232070625, 2.23869516234e-15, 0.993329226971, 3.60436320683e-15
        7.595, -0.0153052695096, -7.18424123224e-16, 1.05667567253, 7.64159751915e-15, -9.36088371277, 4.1461051511e-15, 191.181411743, 191.181411743, 190.721359253, 190.721359253, 27.0296173096, 27.0296173096, 27.0296173096, 27.0296173096,          -0.5,          -0.5,          -0.5,          -0.5, -0.0583138987422, 0.0583138987422, 8.30289554596, -5.66564244792e-16, 0.0221534799784, 2.2814605853e-15, 0.947101533413, 3.62356332616e-15
          7.6, -0.0144789498299, -6.76650575848e-16, 1.05895209312, 6.11424041415e-15, -9.5841627121, 3.46952297316e-15, 191.245178223, 191.245178223, 190.786590576, 190.786590576, 27.0460205078, 27.0460205078, 27.0460205078, 27.0460205078,          -0.5,          -0.5,          -0.5,          -0.5, -0.0600285306573, 0.0600285306573,  8.3029718399, -5.8225431253e-16, 0.0181308407336, 2.31560490692e-15, 0.899734914303, 3.64048026818e-15
        7.605, -0.0136132417247, -4.78738416046e-16, 1.06115984917, 4.89797098211e-15, -9.79822731018, 2.77411061753e-15, 191.305557251, 191.305557251, 190.849014282, 190.849014282, 27.0634975433, 27.0634975433, 27.0634975433, 27.0634975433,          -0.5,          -0.5,          -0.5,          -0.5, -0.0616723448038, 0.0616723448038,  8.3030462265, -5.90517807145e-16, 0.0140590630472, 2.34333613034e-15, 0.851274847984, 3.65398874962e-15
         7.61, -0.0127081628889, 5.38262504979e-17, 1.06327819824, 4.31152009779e-15, -10.0027627945, 2.43446734634e-15, 191.362380981, 191.362380981, 190.908538818, 190.908538818, 27.0819454193, 27.0819454193, 27.0819454193, 27.0819454193,          -0.5,          -0.5,          -0.5,          -0.5, -0.0632431060076, 0.0632431060076, 8.30311775208, -6.05640045171e-16, 0.00994106847793, 2.36582294926e-15, 0.801768124104, 3.66396468016e-15
        7.615, -0.0117642143741, -2.46600222415e-16, 1.06528973579, 4.07587256724e-15, -10.1974201202, 2.45548477486e-15, 191.415527344, 191.415527344, 190.965103149, 190.965103149, 27.1012439728, 27.1012439728, 27.1012439728, 27.1012439728,          -0.5,          -0.5,          -0.5,          -0.5, -0.0647379755974, 0.0647379755974, 8.30318927765, -6.16429074397e-16, 0.00577908242121, 2.38663221944e-15, 0.751263260841, 3.67482406606e-15
         7.62, -0.010782471858, -5.85528094872e-16, 1.06718194485, 3.86429813658e-15, -10.3818264008, 2.15928052958e-15, 191.464828491, 191.464828491, 191.018615723, 191.018615723, 27.1212654114, 27.1212654114, 27.1212654114, 27.1212654114,          -0.5,          -0.5,          -0.5,          -0.5, -0.0661536753178, 0.0661536753178, 8.30326080322, -6.22254437613e-16, 0.00157485646196, 2.40694131665e-15, 0.699810624123, 3.6845302166e-15
        7.625, -0.00976457260549, 2.94224305767e-16, 1.06894624233, 4.34813606155e-15, -10.5555896759, 1.83319190313e-15, 191.510177612, 191.510177612, 191.068969727, 191.068969727,  27.141866684,  27.141866684,  27.141866684,  27.141866684,          -0.5,          -0.5,          -0.5,          -0.5, -0.0674866884947, 0.0674866884947, 8.30333328247, -6.27726852787e-16, -0.00267009739764, 2.42658951641e-15, 0.647462308407, 3.69118493095e-15
         7.63, -0.00871266797185, 1.15909883738e-15, 1.07057881355, 3.90575489363e-15, -10.7183132172, 2.06609885857e-15, 191.551467896, 191.551467896, 191.116043091, 191.116043091,  27.162902832,  27.162902832,  27.162902832,  27.162902832,          -0.5,          -0.5,          -0.5,          -0.5, -0.0687333866954, 0.0687333866954, 8.30340671539, -6.04579824619e-16, -0.00695427367464, 2.44763066186e-15, 0.59427267313, 3.69797220596e-15
        7.635, -0.00762935588136, 5.96475995715e-16, 1.07208001614, 3.72841999639e-17, -10.8696060181, 2.08010539538e-15, 191.588623047, 191.588623047, 191.159759521, 191.159759521,  27.184211731,  27.184211731,  27.184211731,  27.184211731,          -0.5,          -0.5,          -0.5,          -0.5, -0.069890268147, 0.069890268147, 8.30348300934, -5.79856468136e-16, -0.0112759675831, 2.45896057456e-15, 0.540297746658, 3.70659838949e-15
         7.64, -0.0065175909549, 2.50767306878e-16, 1.07345318794, -5.69315916025e-15, -11.0090904236, 1.83293948731e-15, 191.621582031, 191.621582031, 191.199981689, 191.199981689, 27.2056369781, 27.2056369781, 27.2056369781, 27.2056369781,          -0.5,          -0.5,          -0.5,          -0.5, -0.070954054594, 0.070954054594, 8.30356216431, -5.55038932177e-16, -0.0156330987811, 2.44557025421e-15, 0.48559576273, 3.71441226843e-15
        7.645, -0.00538060069084, -1.80976040424e-16, 1.07470440865, -1.27080683419e-14, -11.1364116669, 2.11886329371e-15, 191.650314331, 191.650314331, 191.236618042, 191.236618042, 27.2270107269, 27.2270107269, 27.2270107269, 27.2270107269,          -0.5,          -0.5,          -0.5,          -0.5, -0.0719218179584, 0.0719218179584, 8.30364513397, -5.55590562384e-16, -0.0200230870396, 2.39940357046e-15, 0.430226624012, 3.72188521661e-15
         7.65, -0.00422903103754, 2.17356118743e-16, 1.07596278191, -1.65959707457e-14, -11.2513818741, 2.67704445342e-15, 191.674713135, 191.674713135, 191.269577026, 191.269577026, 27.2481708527, 27.2481708527, 27.2481708527, 27.2481708527,          -0.5,          -0.5,          -0.5,          -0.5, -0.072790838778, 0.072790838778, 8.30373191833, -5.71443578085e-16, -0.0244405362755, 2.32423426683e-15, 0.374251812696, 3.73193102736e-15
        7.655, -0.00306016113609, -8.74905757524e-17, 1.07711684704, -1.71275686234e-14, -11.3539924622, 2.92060496576e-15, 191.694610596, 191.694610596, 191.298858643, 191.298858643, 27.2689666748, 27.2689666748, 27.2689666748, 27.2689666748,          -0.5,          -0.5,          -0.5,          -0.5, -0.0735568627715, 0.0735568627715, 8.30382347107, -5.81098112557e-16, -0.0288772229105, 2.23844952279e-15, 0.317732870579, 3.74264387656e-15
         7.66, -0.00188494008034, 3.09871254234e-16, 1.07799172401, -1.5389724678e-14, -11.4440107346, 3.49365007139e-15, 191.710144043, 191.710144043, 191.324249268, 191.324249268, 27.2892494202, 27.2892494202, 27.2892494202, 27.2892494202,          -0.5,          -0.5,          -0.5,          -0.5, -0.0742160454392, 0.0742160454392,  8.3039188385, -5.90892142768e-16, -0.0333335101604, 2.15632883152e-15, 0.260732412338, 3.75683930173e-15
        7.665, -0.000699131109286, 6.707594617e-16, 1.07876682281, -1.12546334963e-14, -11.5214338303, 3.3773901407e-15, 191.721496582, 191.721496582, 191.345458984, 191.345458984, 27.3088912964, 27.3088912964, 27.3088912964, 27.3088912964,          -0.5,          -0.5,          -0.5,          -0.5, -0.0747660920024, 0.0747660920024, 8.30401802063, -5.8799507833e-16, -0.0378116369247, 2.08939904088e-15, 0.203313201666, 3.77201559104e-15
         7.67, 0.000502086244524, 1.78080775931e-16, 1.07941532135, -7.39039126391e-15, -11.5858449936, 3.51622032306e-15,  191.72883606,  191.72883606, 191.362548828, 191.362548828, 27.3277645111, 27.3277645111, 27.3277645111, 27.3277645111,          -0.5,          -0.5,          -0.5,          -0.5, -0.0752061381936, 0.0752061381936, 8.30412197113, -5.61296441014e-16, -0.0423055179417, 2.04396440535e-15, 0.145539149642, 3.78757050409e-15
        7.675, 0.00171094329562, 9.19415088971e-16,  1.0799986124, -4.86763830876e-15, -11.6366825104, 3.56348285569e-15, 191.732437134, 191.732437134, 191.375518799, 191.375518799, 27.3457527161, 27.3457527161, 27.3457527161, 27.3457527161,          -0.5,          -0.5,          -0.5,          -0.5, -0.0755381733179, 0.0755381733179,    8.30423069, -5.47446128838e-16, -0.0468124710023, 2.01299561025e-15, 0.0874768793583, 3.80305299581e-15
         7.68, 0.00291872024536, 9.27826761412e-16, 1.08058667183, -3.94996366073e-15, -11.6739253998, 3.51860874421e-15, 191.732299805, 191.732299805, 191.384429932, 191.384429932, 27.3627376556, 27.3627376556, 27.3627376556, 27.3627376556,          -0.5,          -0.5,          -0.5,          -0.5, -0.075765542686, 0.075765542686, 8.30434417725, -5.40064871977e-16, -0.0513226948678, 1.99152099569e-15, 0.0291944220662, 3.81989794003e-15
        7.685, 0.00412310706452, 2.44717876978e-16,  1.0811573267, -3.33004565763e-15, -11.6976146698, 3.80327153031e-15, 191.728347778, 191.728347778, 191.389343262, 191.389343262, 27.3786239624, 27.3786239624, 27.3786239624, 27.3786239624,          -0.5,          -0.5,          -0.5,          -0.5, -0.0758909508586, 0.0758909508586, 8.30446243286, -5.33040586564e-16, -0.0558266490698, 1.9740841872e-15, -0.0292403511703, 3.83736206534e-15
         7.69, 0.00533678475767, 7.12324691911e-16, 1.08146774769, -2.03576914983e-15, -11.7077026367, 3.60085013768e-15, 191.720596313, 191.720596313, 191.390304565, 191.390304565, 27.3933296204, 27.3933296204, 27.3933296204, 27.3933296204,          -0.5,          -0.5,          -0.5,          -0.5, -0.0759165287018, 0.0759165287018, 8.30458450317, -5.27497655897e-16, -0.0603169761598, 1.96108921948e-15, -0.0877597332001, 3.85480543834e-15
        7.695, 0.00657338323072, 2.04593463045e-16, 1.08134067059, -3.9147837884e-16, -11.7026166916, 3.35358830312e-15, 191.709991455, 191.709991455, 191.387039185, 191.387039185, 27.4067649841, 27.4067649841, 27.4067649841, 27.4067649841,          -0.5,          -0.5,          -0.5,          -0.5, -0.0758493542671, 0.0758493542671, 8.30471229553, -5.16966654082e-16, -0.0648108199239, 1.95507232094e-15, -0.146292254329, 3.87027903622e-15
          7.7, 0.00779428938404, -1.07143665805e-16,  1.0814473629, -1.08982403604e-15, -11.6826686859, 3.3359077609e-15, 191.696243286, 191.696243286, 191.379394531, 191.379394531, 27.4188251495, 27.4188251495, 27.4188251495, 27.4188251495,          -0.5,          -0.5,          -0.5,          -0.5, -0.0757022500038, 0.0757022500038, 8.30484676361, -4.92678249018e-16, -0.0692950189114, 1.95252592814e-15, -0.204761788249, 3.88537401037e-15
        7.705, 0.00900876894593, -5.08042844346e-16, 1.08160459995, -2.61917918587e-15, -11.648431778, 1.63745540039e-15, 191.678787231, 191.678787231, 191.367507935, 191.367507935, 27.4294261932, 27.4294261932, 27.4294261932, 27.4294261932,          -0.5,          -0.5,          -0.5,          -0.5, -0.0754815042019, 0.0754815042019, 8.30498504639, -5.01369389392e-16, -0.0737524703145, 1.94177602125e-15, -0.263095736504, 3.89596446331e-15
         7.71, 0.0102244969457, -1.14088042262e-17, 1.08170831203, -1.97655201769e-15, -11.6000356674, 7.92371992109e-17,  191.65725708,  191.65725708, 191.351470947, 191.351470947,  27.438501358,  27.438501358,  27.438501358,  27.438501358,          -0.5,          -0.5,          -0.5,          -0.5, -0.075188845396, 0.075188845396, 8.30513000488, -5.04134051992e-16, -0.0781731680036, 1.9296685323e-15, -0.321223109961, 3.89783428854e-15
        7.715, 0.0114453947172, 7.45553794432e-16, 1.08170282841, -1.26757479668e-17, -11.5373849869, -2.53186724143e-16, 191.631454468, 191.631454468, 191.331268311, 191.331268311, 27.4459762573, 27.4459762573, 27.4459762573, 27.4459762573,          -0.5,          -0.5,          -0.5,          -0.5, -0.0748235657811, 0.0748235657811, 8.30527973175, -5.05359761606e-16, -0.0825509354472, 1.92371579651e-15, -0.379072934389, 3.89488746092e-15
         7.72, 0.0126465829089, 3.82209667875e-16, 1.08196949959, 3.39344374439e-16, -11.4605550766, -3.83490619919e-16,  191.60105896,  191.60105896, 191.306945801, 191.306945801, 27.4517745972, 27.4517745972, 27.4517745972, 27.4517745972,          -0.5,          -0.5,          -0.5,          -0.5, -0.074383571744, 0.074383571744, 8.30543708801, -5.06613317429e-16, -0.0868771076202, 1.92587276591e-15, -0.436573654413, 3.89354660776e-15
        7.725, 0.013824140653, 1.86185994499e-16, 1.08240747452, 9.98100214606e-16, -11.3711996078, -4.40281399705e-16, 191.564941406, 191.564941406,  191.27885437,  191.27885437, 27.4558467865, 27.4558467865, 27.4558467865, 27.4558467865,          -0.5,          -0.5,          -0.5,          -0.5, -0.0738580301404, 0.0738580301404, 8.30559921265, -5.02173594236e-16, -0.0911187753081, 1.92988113757e-15, -0.493658542633, 3.89044731421e-15
         7.73, 0.0150039540604, 4.25053747437e-18, 1.08250188828, 1.60423413292e-15, -11.2688312531, -1.17484390933e-15, 191.523361206, 191.523361206, 191.247131348, 191.247131348, 27.4581604004, 27.4581604004, 27.4581604004, 27.4581604004,          -0.5,          -0.5,          -0.5,          -0.5, -0.0732303112745, 0.0732303112745, 8.30576705933, -5.01864586028e-16, -0.0952781289816, 1.93639291511e-15, -0.55026447773, 3.8842821849e-15
        7.735, 0.0161786917597, 5.72189178837e-16,  1.0823431015, 1.80546237378e-15, -11.152838707, -1.44819679388e-15, 191.476898193, 191.476898193, 191.211730957, 191.211730957, 27.4586753845, 27.4586753845, 27.4586753845, 27.4586753845,          -0.5,          -0.5,          -0.5,          -0.5, -0.0724896267056, 0.0724896267056, 8.30594158173, -5.00523309356e-16, -0.099360011518, 1.94501825162e-15, -0.606324672699, 3.87557638027e-15
         7.74, 0.0173256844282, 7.24012528973e-16, 1.08223819733, 1.59501809682e-15, -11.0229949951, -1.48451206094e-15, 191.426040649, 191.426040649, 191.172576904, 191.172576904, 27.4573383331, 27.4573383331, 27.4573383331, 27.4573383331,          -0.5,          -0.5,          -0.5,          -0.5, -0.0716304033995, 0.0716304033995, 8.30612277985, -4.94795460809e-16, -0.103363834321, 1.95337126703e-15, -0.661770224571, 3.86614593895e-15
